Date,Close,eps_q,book_value,de_ratio,npm,gold,crudeoil,sp500,ndx,fed,MACD,rsi
2013-02-14,27.774999618530273,0.020882088495621405,186.31863442213927,0.02306387192131752,0.004122797657484676,158.35000610351562,97.30999755859375,1521.3800048828125,2771.429931640625,0.14,0.08088871152862609,38.02279824611024
2013-02-15,27.170000076293945,0.02134707391870988,190.46742677469592,0.023577439529540275,0.004214600774470587,155.75999450683594,95.86000061035156,1519.7900390625,2764.669921875,0.16,0.015987462321081836,35.211265713798326
2013-02-19,27.225000381469727,0.021303948278170382,190.0826419647099,0.02352980807495007,0.0042060863823478335,155.3300018310547,96.66000366210938,1530.93994140625,2782.860107421875,0.15,-0.03085217062412937,39.2923841720578
2013-02-20,26.655000686645508,0.021759519229372495,194.14743450345287,0.024032977576975766,0.004296030778993215,151.44000244140625,94.45999908447266,1511.949951171875,2739.989990234375,0.15,-0.10956095366586283,27.986906403762504
2013-02-21,26.674999237060547,0.021743205870243656,194.0018799629499,0.02401495978025812,0.0042928099958413676,152.6199951171875,92.83999633789062,1502.4200439453125,2711.510009765625,0.16,-0.16835546905883803,27.03148614529897
2013-02-22,27.084999084472656,0.02141406755049527,191.06517167898798,0.023651432729184366,0.00422782747774067,152.97000122070312,93.12999725341797,1515.5999755859375,2737.280029296875,0.16,-0.18157519342738482,27.986861443293307
2013-02-25,26.604999542236328,0.021800413831213585,194.5123130629833,0.024078144891506302,0.004304104692132198,154.33999633789062,93.11000061035156,1487.8499755859375,2700.969970703125,0.15,-0.2260840994845985,27.142818217322983
2013-02-26,26.639999389648438,0.021771772270586905,194.2567612073918,0.024046510829326222,0.0042984499244549555,156.22000122070312,92.62999725341797,1496.93994140625,2713.02001953125,0.14,-0.2556591797278145,26.677265772059926
2013-02-27,27.28499984741211,0.021257101090107245,189.66465196776724,0.023478066241484102,0.004196837236734503,154.57000732421875,92.76000213623047,1515.989990234375,2741.260009765625,0.14,-0.22676764704661778,39.99998968999356
2013-02-28,27.424999237060547,0.021148587643941362,188.6964500989596,0.02335821519188073,0.004175413183208818,153.0,92.05000305175781,1514.6800537109375,2738.580078125,0.14,-0.19085625901501402,43.25765385116855
2013-03-01,27.434999465942383,0.02114087885148341,188.62766906280459,0.023349700976362704,0.004173891218990806,152.44000244140625,90.68000030517578,1518.199951171875,2747.75,0.14,-0.15978910693025483,39.28570260805686
2013-03-04,27.850000381469727,0.02082585249750692,185.81687357689364,0.023001760324666064,0.004111694858004569,152.3000030517578,90.12000274658203,1525.199951171875,2759.530029296875,0.16,-0.10173565475565027,47.10527015855599
2013-03-05,28.2549991607666,0.020527340903458858,183.15342961275792,0.02267205991306229,0.004052759043182627,152.3800048828125,90.81999969482422,1539.7900390625,2799.25,0.15,-0.023900587690310005,51.50784199317864
2013-03-06,28.549999237060547,0.020315236970203,181.2609505531044,0.022437795129075455,0.004010882887004384,153.22999572753906,90.43000030517578,1541.4599609375,2792.56005859375,0.15,0.06011405268924008,57.514775749893005
2013-03-07,29.125,0.019914163090128754,177.6824034334764,0.021994816611722753,0.0039316979695764595,152.69000244140625,91.55999755859375,1544.260009765625,2799.489990234375,0.16,0.16975223584453047,64.48498903683354
2013-03-08,29.334999084472656,0.01977160450320247,176.41043673116,0.02183736334784825,0.0039035523074049173,152.7100067138672,91.94999694824219,1551.1800537109375,2804.110107421875,0.15,0.2699674482748158,75.38101156171473
2013-03-11,29.30500030517578,0.019791844189046524,176.59102358330307,0.021859717698186953,0.00390754827406331,152.99000549316406,92.05999755859375,1556.219970703125,2811.860107421875,0.16,0.3430257792165783,74.52832437913268
2013-03-12,29.139999389648438,0.01990391256514702,177.5909440079928,0.021983495100689282,0.003929674185394549,154.19000244140625,92.54000091552734,1552.47998046875,2800.81005859375,0.15,0.3834590976566794,82.39896391353413
2013-03-13,29.295000076293945,0.019798600392199578,176.65130522350486,0.021867179796828527,0.003908882166434215,153.66000366210938,92.5199966430664,1554.52001953125,2798.679931640625,0.14,0.42284171886320365,82.99749738520234
2013-03-14,28.84000015258789,0.020110956897756986,179.43827921705588,0.022212171651425684,0.003970551413247445,153.67999267578125,93.02999877929688,1563.22998046875,2807.300048828125,0.15,0.4132741333768237,71.85555834254941
2013-03-15,28.829999923706055,0.02011793276222256,179.50052076638235,0.022219876361833757,0.0039719286738449005,154.0,93.44999694824219,1560.699951171875,2799.409912109375,0.16,0.4002736510818501,81.38223319582848
2013-03-18,28.46500015258789,0.02037590011912469,181.80221226977636,0.02250479643008838,0.004022859748816957,155.3800048828125,93.73999786376953,1552.0999755859375,2792.300048828125,0.16,0.3568939996176894,73.54839694115424
2013-03-19,28.415000915527344,0.020411753697430278,182.12211273138223,0.022544396029435653,0.004029938401351243,156.0800018310547,92.16000366210938,1548.3399658203125,2787.27001953125,0.15,0.31491216906814756,67.22563244912959
2013-03-20,28.71500015258789,0.02019850241748052,180.21939656976153,0.022308864022718533,0.00398783572193693,155.3699951171875,92.95999908447266,1558.7099609375,2805.909912109375,0.15,0.30201403024270945,68.75002079232624
2013-03-21,28.524999618530273,0.020333041463854153,181.41980961283664,0.022457459855679797,0.004014398068195818,156.25,92.44999694824219,1545.800048828125,2774.85009765625,0.16,0.2735090208134672,65.05525516854749
2013-03-22,28.690000534057617,0.020216102795518866,180.3764344255347,0.02232830330748779,0.003991310604124243,155.5500030517578,93.70999908447266,1556.8900146484375,2800.81005859375,0.15,0.2610552748552841,62.462914225882216
2013-03-25,28.344999313354492,0.02046216313460054,182.57188658889277,0.022600072299688242,0.004039890849810805,155.24000549316406,94.80999755859375,1551.68994140625,2789.449951171875,0.15,0.22111581362409538,51.35951835721456
2013-03-26,28.524999618530273,0.020333041463854153,181.41980961283664,0.022457459855679797,0.004014398068195818,154.72000122070312,96.33999633789062,1563.77001953125,2806.5,0.14,0.2015102948958294,49.60876985925028
2013-03-27,28.454999923706055,0.020383061028118224,181.86610486295143,0.022512705518678906,0.004024273543171396,155.36000061035156,96.58000183105469,1562.8499755859375,2809.97998046875,0.12,0.17832330308591793,37.546469455838505
2013-03-28,28.475000381469727,0.02036874423985744,181.73836455390045,0.022496892896735437,0.004021446947492681,154.4499969482422,97.2300033569336,1569.18994140625,2818.68994140625,0.13,0.15970492171505413,32.80003906247019
2013-04-01,28.434999465942383,0.02039739795651084,181.99402487059243,0.022528540385017188,0.0040271041151615965,154.6699981689453,97.06999969482422,1562.1700439453125,2797.070068359375,0.16,0.14013331170339072,32.669333910856295
2013-04-02,29.1299991607666,0.019910745510118868,177.65191037045713,0.021991041959218745,0.0039310232290751925,152.42999267578125,97.19000244140625,1570.25,2820.6201171875,0.15,0.17820750836318666,49.83552270401553
2013-04-03,28.850000381469727,0.020103985869356602,179.37608081710417,0.02220447228236018,0.003969175107445207,150.72999572753906,94.44999694824219,1553.68994140625,2795.0400390625,0.14,0.1838280860848336,42.96999105685766
2013-04-04,29.05500030517578,0.019962140557839896,178.11047825314046,0.022047806817689503,0.003941170268840635,150.2899932861328,93.26000213623047,1559.97998046875,2794.919921875,0.14,0.20237703315389766,53.687823071386504
2013-04-05,28.899999618530273,0.020069204417155498,179.06574630824088,0.022166056826024388,0.003962308127176989,152.80999755859375,92.69999694824219,1553.280029296875,2771.75,0.15,0.20231232982632008,51.14378534982379
2013-04-08,29.059999465942383,0.01995870649205434,178.079838097209,0.022044013956957972,0.003940492273515633,152.16000366210938,93.36000061035156,1563.0699462890625,2786.1298828125,0.15,0.21264364295464944,60.420297920356376
2013-04-09,28.704999923706055,0.02020553915838914,180.2821812839031,0.022316635970006944,0.003989225001507337,153.33999633789062,94.19999694824219,1568.6099853515625,2804.669921875,0.15,0.19014461252378467,54.588589353499714
2013-04-10,28.899999618530273,0.020069204417155498,179.06574630824088,0.022166056826024388,0.003962308127176989,150.75,94.63999938964844,1587.72998046875,2859.2099609375,0.15,0.18582813580194113,53.02781230704108
2013-04-11,29.290000915527344,0.01980197957906269,176.68145572698177,0.021870912044827828,0.003909549326890238,151.0500030517578,93.51000213623047,1593.3699951171875,2859.070068359375,0.15,0.21129560177264395,61.751161254899486
2013-04-12,29.545000076293945,0.019631071196556712,175.15654041755343,0.02168214696775118,0.003875806500870327,143.9499969482422,91.29000091552734,1588.8499755859375,2856.47998046875,0.15,0.24909336175101515,62.78025755184338
2013-04-15,28.854999542236328,0.02010050283144273,179.34500371157952,0.022200625332838845,0.003968487443442861,131.30999755859375,88.70999908447266,1552.3599853515625,2797.469970703125,0.15,0.22103883106506572,56.91057120689664
2013-04-16,29.280000686645508,0.019808742704863925,176.7417991339152,0.021878381789403434,0.003910884586015131,132.8000030517578,88.72000122070312,1574.5699462890625,2838.409912109375,0.15,0.23031908360097475,59.593402854187495
2013-04-17,29.084999084472656,0.019941551255184303,177.9267719751358,0.02202506632219273,0.00393710527654949,132.8699951171875,86.68000030517578,1552.010009765625,2781.97998046875,0.15,0.21946027049999728,57.7586040850113
2013-04-18,28.860000610351562,0.0200970196719942,179.3139255216724,0.022196778249084784,0.003967799755445655,134.3000030517578,87.7300033569336,1541.6099853515625,2741.949951171875,0.15,0.19055825899377155,54.51348313953514
2013-04-19,29.200000762939453,0.019863013179648066,177.2260227666875,0.021938322502699087,0.0039215993278072445,135.47000122070312,88.01000213623047,1555.25,2780.4599609375,0.15,0.1927865417884682,58.378983652791554
2013-04-22,29.31999969482422,0.01978171916906213,176.50068396533882,0.021848534805050095,0.0039055492686150555,137.89999389648438,88.76000213623047,1562.5,2810.070068359375,0.15,0.2018812607171121,52.38095920998476
2013-04-23,29.69499969482422,0.019531907929303427,174.2717647140435,0.021572623013970945,0.0038562284741788825,136.8800048828125,89.18000030517578,1578.780029296875,2835.3701171875,0.14,0.23654529387732737,60.34270634262136
2013-04-24,29.915000915527344,0.019388266162443997,172.9901334321512,0.021413973398340197,0.00382786895735904,138.3699951171875,91.43000030517578,1578.7900390625,2834.1201171875,0.13,0.2785158799178262,60.48780646655955
2013-04-25,30.25,0.0171900826446281,176.1157024793388,0.01970316190357998,0.0036238840553795377,141.6300048828125,93.63999938964844,1585.1600341796875,2848.659912109375,0.13,0.3348895867881758,65.77102996364006
2013-04-26,30.0,0.017333333333333333,177.58333333333331,0.019867354919443143,0.003654083089174367,140.91000366210938,93.0,1582.239990234375,2840.550048828125,0.13,0.35533449375689585,60.7551527864525
2013-04-29,30.290000915527344,0.01716738145535797,175.883124429653,0.019677141946792105,0.0036190983612362994,142.3000030517578,94.5,1593.6099853515625,2866.949951171875,0.13,0.39039341616356893,68.40882900373539
2013-04-30,30.420000076293945,0.01709401705114497,175.13149199995158,0.019593052139660193,0.0036036322288065647,142.77000427246094,93.45999908447266,1597.5699462890625,2887.43994140625,0.14,0.42376328060495183,67.92452660435397
2013-05-01,30.06999969482422,0.01729298321507814,177.1699386121707,0.019821105874034448,0.00364557678043807,141.11000061035156,91.02999877929688,1582.699951171875,2873.35009765625,0.14,0.4172001623489692,59.28569806676627
2013-05-02,30.190000534057617,0.017224246134523356,176.46571400321764,0.019742319875447435,0.0036310861456118515,141.9199981689453,93.98999786376953,1597.5899658203125,2911.139892578125,0.15,0.4168615495809149,57.93358020149847
2013-05-03,30.934999465942383,0.016809439436793572,172.2159396144572,0.019266871112749752,0.0035436397144896973,142.08999633789062,95.61000061035156,1614.4200439453125,2944.590087890625,0.14,0.4711951665452361,75.24271237882898
2013-05-06,31.239999771118164,0.016645326626434472,170.53457231217237,0.01907876606754409,0.0035090426849675783,142.14999389648438,96.16000366210938,1617.5,2955.360107421875,0.14,0.5326930507171532,74.4999885559082
2013-05-07,31.094999313354492,0.016722946180502844,171.32979957044014,0.019167733100007467,0.00352540585611626,140.3800048828125,95.62000274658203,1625.9599609375,2952.8798828125,0.12,0.5632490181534919,75.44304824337968
2013-05-08,31.204999923706055,0.01666399619520468,170.72584563452483,0.019100165006906627,0.0035129784631709664,142.4600067138672,96.62000274658203,1632.68994140625,2968.239990234375,0.12,0.5895342917802644,80.57364676509279
2013-05-09,31.18000030517578,0.01667735711707744,170.8627308485193,0.019115479209419917,0.0035157951123250637,140.80999755859375,96.38999938964844,1626.6700439453125,2961.1201171875,0.12,0.601416180724236,78.12498984011869
2013-05-10,31.549999237060547,0.01648177535894126,168.85895812453757,0.01889130465915106,0.0034745640356929636,139.60000610351562,96.04000091552734,1633.699951171875,2981.02001953125,0.12,0.6333591582176723,79.57558715469152
2013-05-13,31.40999984741211,0.016555237266034025,169.6115894899928,0.018975506223455167,0.0034900507229471663,138.42999267578125,95.16999816894531,1633.77001953125,2982.090087890625,0.12,0.6400080583987524,74.25742894788812
2013-05-14,31.760000228881836,0.016372795851780995,167.74244211608314,0.018766393050629968,0.0034515897948748362,137.80999755859375,94.20999908447266,1650.3399658203125,2996.050048828125,0.11,0.6658212292262,75.1705295040632
2013-05-15,32.03499984741211,0.016232246058275144,166.30248245280924,0.018605295783431782,0.003421960143511181,134.6300048828125,94.30000305175781,1658.780029296875,3002.6201171875,0.12,0.7003778501280955,74.75728258074619
2013-05-16,31.774999618530273,0.016365067072943437,167.6632592905887,0.018757534374153447,0.0034499604717950117,134.08999633789062,95.16000366210938,1650.469970703125,2999.340087890625,0.11,0.6987426441021292,74.55048037224694
2013-05-17,32.064998626708984,0.016217059793255655,166.146896247249,0.018587889384371614,0.003418758689230675,131.07000732421875,96.0199966430664,1667.469970703125,3028.9599609375,0.1,0.7126172998465776,74.55046694454704
2013-05-20,31.915000915527344,0.0162932785550073,166.9277721188488,0.018675250837712407,0.0034348265558688195,135.1199951171875,96.70999908447266,1666.2900390625,3020.969970703125,0.1,0.703407166071262,70.56399331509064
2013-05-21,32.125,0.016186770428015564,165.83657587548635,0.018553171909207605,0.003412373312847658,132.8800048828125,96.16000366210938,1669.1600341796875,3026.449951171875,0.09,0.7049177237791788,79.39918706995914
2013-05-22,32.07500076293945,0.01621200273207244,166.0950856829152,0.01858209301344606,0.0034176925975912234,131.94000244140625,94.27999877929688,1655.3499755859375,2999.1298828125,0.08,0.6940807289728887,77.51830362040516
2013-05-23,31.760000228881836,0.016372795851780995,167.74244211608314,0.018766393050629968,0.0034515897948748362,134.61000061035156,94.25,1650.510009765625,2991.449951171875,0.08,0.652563128561507,63.77299011616059
2013-05-24,31.68000030517578,0.01641414125602278,168.1660337335795,0.01881378288641993,0.003460305922324162,133.75999450683594,94.1500015258789,1649.5999755859375,2991.02001953125,0.09,0.6062190799005762,57.942263001153364
2013-05-28,32.130001068115234,0.016184250940347183,165.81076323980693,0.018550284088685132,0.0034118421733890575,133.49000549316406,95.01000213623047,1660.06005859375,3011.93994140625,0.09,0.5988843698099906,66.82932396632393
2013-05-29,31.815000534057617,0.01634449131765205,167.45245672075245,0.018733950576089432,0.003445622845672478,134.8300018310547,93.12999725341797,1648.3599853515625,2994.820068359375,0.08,0.5611933820364747,59.298804067310904
2013-05-30,31.735000610351562,0.01638569371353289,167.87458319008934,0.018781176496618052,0.0034543088251737268,136.6999969482422,93.61000061035156,1654.4100341796875,3011.830078125,0.08,0.5188881985992495,58.320855957513245
2013-05-31,31.56999969482422,0.016471333703726707,168.75198135885387,0.018879336501261026,0.003472362804400128,133.9199981689453,91.97000122070312,1630.739990234375,2981.760009765625,0.09,0.4666713100116837,50.319496410768906
2013-06-03,31.729999542236328,0.01638827631585117,167.90104244749438,0.018784136658745343,0.00345485326998857,136.50999450683594,93.44999694824219,1640.4200439453125,2990.7900390625,0.1,0.43320220861243186,55.07936392601661
2013-06-04,31.665000915527344,0.01642191646819158,168.245692277482,0.01882269478448137,0.0034619450341299754,135.22999572753906,93.30999755859375,1631.3800048828125,2973.68994140625,0.11,0.39685938191149717,48.34206898020948
2013-06-05,31.170000076293945,0.01668270769095959,170.91754850689847,0.01912161200270873,0.0035169230801062263,135.52000427246094,93.73999786376953,1608.9000244140625,2937.139892578125,0.09,0.3243854341203516,35.98054193481376
2013-06-06,31.510000228881836,0.016502697436459293,169.07330883218629,0.018915285409518538,0.003478974670865024,136.52999877929688,94.76000213623047,1622.56005859375,2950.300048828125,0.1,0.29102351563402706,45.81359190536167
2013-06-07,32.52000045776367,0.015990159676515552,163.82226091660883,0.018327817933379,0.0033709253115665394,133.27999877929688,96.02999877929688,1643.3800048828125,2990.8701171875,0.09,0.3421215142614855,55.85588195151552
2013-06-10,33.05500030517578,0.01573135668428894,161.170774491441,0.018031179612180155,0.00331636640941329,133.94000244140625,95.7699966430664,1642.81005859375,2990.489990234375,0.09,0.42092621678809294,63.348937557789974
2013-06-11,32.709999084472656,0.015897279564487745,162.87068630732392,0.01822135934776665,0.0033513450242579953,133.25,95.37999725341797,1626.1300048828125,2959.840087890625,0.09,0.45035414372025073,56.64016730966576
2013-06-12,32.224998474121094,0.01613654071753009,165.32196283200295,0.018495598938877846,0.003401784262713479,134.25,95.87999725341797,1612.52001953125,2926.139892578125,0.08,0.4295947591048481,51.549561861886
2013-06-13,32.98500061035156,0.01576474125747963,161.5128058638898,0.018069444794742474,0.0033234042942787935,133.74000549316406,96.69000244140625,1636.3599853515625,2962.89990234375,0.09,0.4690520664020852,61.58939536931608
2013-06-14,32.79999923706055,0.01585365890534701,162.42378426583878,0.01817136162947997,0.0033421492446673333,134.42999267578125,97.8499984741211,1626.72998046875,2943.860107421875,0.1,0.47986458216740857,60.389586951629134
2013-06-17,33.01499938964844,0.015750416768538285,161.36604871997633,0.018053026157867243,0.003320384513155623,133.77000427246094,97.7699966430664,1639.0400390625,2971.260009765625,0.11,0.5000159777517617,58.58387217561053
2013-06-18,33.54999923706055,0.015499255195975956,158.79285010877285,0.017765146382623706,0.003267436517677712,132.1300048828125,98.44000244140625,1651.81005859375,2996.090087890625,0.12,0.5527785722311052,66.139505637052
2013-06-19,33.20500183105469,0.015660291261109783,160.44269556454296,0.017949724882287802,0.0033013849308903675,130.58999633789062,98.23999786376953,1628.9300537109375,2959.5,0.1,0.5602991171616409,63.031918311415744
2013-06-20,32.61000061035156,0.015946028527056625,163.37012880364261,0.01827723509438072,0.003361621914242865,123.5999984741211,95.4000015258789,1588.18994140625,2890.330078125,0.1,0.512346518269581,58.56672416989533
2013-06-21,32.345001220703125,0.016076672758545536,164.70860407913716,0.0184269786702558,0.0033891633494533536,125.05000305175781,93.69000244140625,1592.4300537109375,2877.93994140625,0.1,0.4478005817460655,54.979768214784336
2013-06-24,32.005001068115234,0.01624746079193375,166.45836032505198,0.01862273481306257,0.00342516759933627,123.93000030517578,95.18000030517578,1573.0899658203125,2848.199951171875,0.1,0.365007184664897,52.63565822702459
2013-06-25,32.369998931884766,0.01606425755818592,164.58140796391436,0.018412748447643852,0.003386546070202424,123.47000122070312,95.31999969482422,1588.030029296875,2866.5,0.09,0.32509514802676165,59.493659425483806
2013-06-26,32.900001525878906,0.01580547039157344,161.9300836752067,0.018116128265661894,0.0033319905042862308,118.27999877929688,95.5,1603.260009765625,2893.85009765625,0.09,0.33239635686275903,60.67588658695263
2013-06-27,32.845001220703125,0.015831937301686853,162.20124225910902,0.018146464467402906,0.003337570059401699,115.94000244140625,97.05000305175781,1613.199951171875,2906.840087890625,0.09,0.3299414614685361,52.92529722684419
2013-06-28,32.755001068115234,0.015875438346609753,162.6469188299297,0.018196325084644246,0.0033467406228217486,119.11000061035156,96.55999755859375,1606.280029296875,2909.60009765625,0.07,0.31707903319089326,47.06458926346546
2013-07-01,33.119998931884766,0.015700483598125776,160.8544737865674,0.01799579307985734,0.0033098579773713993,121.12999725341797,97.98999786376953,1614.9599609375,2927.35009765625,0.1,0.33250301159440454,53.99609904528483
2013-07-02,33.39500045776367,0.015571193078966117,159.52986755421534,0.017847601120326722,0.003282601921622252,120.05000305175781,99.5999984741211,1614.0799560546875,2929.6298828125,0.1,0.36273426440295964,61.89025926750089
2013-07-03,33.650001525878906,0.01545319395008313,158.32094378666895,0.017712351279536142,0.003257726231926754,120.73999786376953,101.23999786376953,1615.4100341796875,2941.409912109375,0.1,0.40262683368796104,57.53115263451665
2013-07-05,33.86000061035156,0.015357353532977416,157.33904028257146,0.017602499611328447,0.003237521875345673,118.08999633789062,103.22000122070312,1631.8900146484375,2963.219970703125,0.1,0.44604454314502107,61.93695609402372
2013-07-08,34.14500045776367,0.015229169513212461,156.02577034930647,0.017455575914270487,0.003210499083484585,119.51000213623047,103.13999938964844,1640.4599609375,2966.1298828125,0.1,0.4977120812448703,62.527732690276075
2013-07-09,34.064998626708984,0.015264935299081125,156.3921977035667,0.017496570427452732,0.003218038957714223,120.62000274658203,103.52999877929688,1652.3199462890625,2984.320068359375,0.1,0.526138707923721,56.350176953021375
2013-07-10,34.04999923706055,0.015271659666706364,156.46109014303488,0.017504277854273085,0.0032194565383694986,120.94999694824219,106.5199966430664,1652.6199951171875,3000.659912109375,0.09,0.5412178635375113,61.34224009126593
2013-07-11,34.66999816894531,0.014998558623108772,153.6631174319461,0.017191251198771716,0.003161883428463008,124.23999786376953,104.91000366210938,1675.02001953125,3059.4599609375,0.09,0.5963210755811872,77.46663411458334
2013-07-12,34.86000061035156,0.014916809836359776,152.8255853907821,0.017097551266430786,0.0031446497635080066,124.12999725341797,105.94999694824219,1680.18994140625,3079.070068359375,0.09,0.6478537555498107,84.21765035603812
2013-07-15,34.83000183105469,0.014929657555641131,152.9572127455348,0.017112277239442402,0.003147358223148033,124.18000030517578,106.31999969482422,1682.5,3079.85009765625,0.09,0.6784523690010928,91.9762162529829
2013-07-16,34.7599983215332,0.014959724542848128,153.26525481158345,0.017146739826338544,0.003153696719465082,124.88999938964844,106.0,1676.260009765625,3077.469970703125,0.09,0.689109779691762,88.92497862780573
